"treeID","bin","95th_eucDist","bin_numb"
58,"(8.38,8.88].95%",1.86785506115723,8.38
58,"(8.88,9.38].95%",0.938202717074453,8.88
58,"(9.38,9.88].95%",1.39854777135937,9.38
58,"(9.88,10.4].95%",3.6560240797909,9.88
58,"(10.4,10.9].95%",3.53668665819849,10.4
58,"(10.9,11.4].95%",3.48720359911562,10.9
58,"(11.4,11.9].95%",4.2622250317028,11.4
58,"(11.9,12.4].95%",2.59675451030158,11.9
58,"(12.4,12.9].95%",2.95745373589818,12.4
58,"(12.9,13.4].95%",3.69789653714284,12.9
58,"(13.4,13.9].95%",3.78102640741781,13.4
58,"(13.9,14.4].95%",3.35383959682787,13.9
58,"(14.4,14.9].95%",3.34236702859422,14.4
58,"(14.9,15.4].95%",3.59555704700238,14.9
58,"(15.4,15.9].95%",3.17036542424967,15.4
58,"(15.9,16.4].95%",3.11842771181505,15.9
58,"(16.4,16.9].95%",2.65839071588211,16.4
58,"(16.9,17.4].95%",2.9862154270476,16.9
58,"(17.4,17.9].95%",2.4706998595045,17.4
58,"(17.9,18.4].95%",2.29024512494294,17.9
58,"(18.4,18.9].95%",2.19226754718038,18.4
58,"(18.9,19.4].95%",2.05868773640034,18.9
58,"(19.4,19.9].95%",1.18173996071298,19.4
58,"(19.9,20.4].95%",1.01467592436874,19.9
58,"(20.4,20.9].95%",1.18645286035255,20.4
59,"(1.38,1.88].95%",0.207041058694385,1.38
59,"(1.88,2.38].95%",0.192942476100274,1.88
59,"(2.38,2.88].95%",0.130573507821859,2.38
59,"(2.88,3.38].95%",0.160397095541442,2.88
59,"(3.38,3.88].95%",0.151094985543457,3.38
59,"(3.88,4.38].95%",0.147906789407337,3.88
59,"(4.38,4.88].95%",0.157568210631291,4.38
59,"(4.88,5.38].95%",3.03057382161671,4.88
59,"(5.38,5.88].95%",2.99941272789303,5.38
59,"(5.88,6.38].95%",3.17193917139378,5.88
59,"(6.38,6.88].95%",3.55487217623757,6.38
59,"(6.88,7.38].95%",3.57938867946492,6.88
59,"(7.38,7.88].95%",3.74363686785737,7.38
59,"(7.88,8.38].95%",3.15301823658579,7.88
59,"(8.38,8.88].95%",3.07400084219624,8.38
59,"(8.88,9.38].95%",3.09463075920439,8.88
59,"(9.38,9.88].95%",2.55792003055784,9.38
59,"(9.88,10.4].95%",3.0758745530815,9.88
59,"(10.4,10.9].95%",2.49654649589697,10.4
59,"(10.9,11.4].95%",2.1953617010959,10.9
59,"(11.4,11.9].95%",2.13716488744542,11.4
59,"(11.9,12.4].95%",2.10303073475353,11.9
59,"(12.4,12.9].95%",1.41339363563903,12.4
59,"(12.9,13.4].95%",1.36970337585588,12.9
59,"(13.4,13.9].95%",1.34539771500504,13.4
59,"(13.9,14.4].95%",0.913353208957313,13.9
59,"(14.4,14.9].95%",0.732328714722493,14.4
59,"(14.9,15.4].95%",0.598132107802288,14.9
59,"(15.4,15.9].95%",0.144415209949955,15.4
60,"(1.38,1.88].95%",2.98491128211916,1.38
60,"(1.88,2.38].95%",3.08565584975284,1.88
60,"(2.38,2.88].95%",3.00962993866042,2.38
60,"(2.88,3.38].95%",3.03300439073513,2.88
60,"(3.38,3.88].95%",3.13772333413414,3.38
60,"(3.88,4.38].95%",3.19809055959329,3.88
60,"(4.38,4.88].95%",3.2041184552778,4.38
60,"(4.88,5.38].95%",3.21610233994857,4.88
60,"(5.38,5.88].95%",3.54215122818506,5.38
60,"(5.88,6.38].95%",3.57327726704785,5.88
60,"(6.38,6.88].95%",3.27696543154851,6.38
60,"(6.88,7.38].95%",3.23807252929331,6.88
60,"(7.38,7.88].95%",3.27178954655799,7.38
60,"(7.88,8.38].95%",4.01959607907638,7.88
60,"(8.38,8.88].95%",3.19119544240931,8.38
60,"(8.88,9.38].95%",3.18742410693503,8.88
60,"(9.38,9.88].95%",3.35383381000314,9.38
60,"(9.88,10.4].95%",3.32706354923981,9.88
60,"(10.4,10.9].95%",1.90927930516622,10.4
60,"(10.9,11.4].95%",1.76247663997951,10.9
60,"(11.4,11.9].95%",3.15721210420139,11.4
60,"(11.9,12.4].95%",3.23305419407302,11.9
60,"(12.4,12.9].95%",2.64917031395544,12.4
60,"(12.9,13.4].95%",3.31178439537036,12.9
60,"(13.4,13.9].95%",3.3215609438652,13.4
60,"(13.9,14.4].95%",3.27996767093112,13.9
60,"(14.4,14.9].95%",3.04398196864352,14.4
60,"(14.9,15.4].95%",2.52140719165788,14.9
60,"(15.4,15.9].95%",2.58884749943073,15.4
60,"(16.4,16.9].95%",3.14092498456384,16.4
61,"(1.39,1.89].95%",0.643220865139411,1.39
61,"(1.89,2.39].95%",0.608458881393402,1.89
61,"(2.39,2.89].95%",0.597316684256492,2.39
61,"(2.89,3.39].95%",0.600280767575047,2.89
61,"(3.39,3.89].95%",0.553605397081609,3.39
61,"(3.89,4.39].95%",0.543762842896912,3.89
61,"(4.39,4.89].95%",0.546747077366784,4.39
61,"(4.89,5.39].95%",0.520616650231167,4.89
61,"(5.39,5.89].95%",0.513521846976113,5.39
61,"(5.89,6.39].95%",0.487724029787819,5.89
61,"(6.39,6.89].95%",0.862812315354833,6.39
61,"(6.89,7.39].95%",0.854829888625298,6.89
61,"(7.39,7.89].95%",3.30763554680196,7.39
61,"(7.89,8.39].95%",2.68858978211655,7.89
61,"(8.39,8.89].95%",2.20419445957907,8.39
61,"(8.89,9.39].95%",2.5888178771204,8.89
61,"(9.39,9.89].95%",2.16867156620311,9.39
61,"(9.89,10.4].95%",2.14909370274057,9.89
61,"(10.4,10.9].95%",2.61831556546696,10.4
61,"(10.9,11.4].95%",2.61547227174173,10.9
61,"(11.4,11.9].95%",3.00993606950161,11.4
61,"(11.9,12.4].95%",3.52979842210739,11.9
61,"(12.4,12.9].95%",3.47433634712741,12.4
61,"(12.9,13.4].95%",2.91151598292861,12.9
61,"(13.4,13.9].95%",2.43924123822473,13.4
61,"(13.9,14.4].95%",3.28325145631327,13.9
61,"(14.4,14.9].95%",1.94428603229519,14.4
61,"(14.9,15.4].95%",2.32220709026563,14.9
61,"(15.4,15.9].95%",1.78299842842642,15.4
61,"(15.9,16.4].95%",1.12154649411771,15.9
61,"(16.4,16.9].95%",1.54987096237966,16.4
61,"(16.9,17.4].95%",1.6309172401267,16.9
61,"(17.4,17.9].95%",1.52761555094446,17.4
61,"(17.9,18.4].95%",1.41318775014511,17.9
61,"(18.4,18.9].95%",1.29118165003062,18.4
61,"(18.9,19.4].95%",1.09780176457777,18.9
61,"(19.4,19.9].95%",0.493686606558777,19.4
62,"(1.38,1.88].95%",0.529415933188704,1.38
62,"(1.88,2.38].95%",0.422195096193888,1.88
62,"(2.38,2.88].95%",0.418297253232488,2.38
62,"(2.88,3.38].95%",0.431895772955359,2.88
62,"(3.38,3.88].95%",0.452495829704101,3.38
62,"(3.88,4.38].95%",0.49175074987728,3.88
62,"(4.38,4.88].95%",0.480416265000697,4.38
62,"(4.88,5.38].95%",0.635298972013119,4.88
62,"(5.38,5.88].95%",0.55333162329041,5.38
62,"(5.88,6.38].95%",0.455417116713854,5.88
62,"(6.38,6.88].95%",0.50549306939213,6.38
62,"(6.88,7.38].95%",0.548044115510729,6.88
62,"(7.38,7.88].95%",0.729791567474135,7.38
62,"(7.88,8.38].95%",1.87907292016177,7.88
62,"(8.38,8.88].95%",2.63226710540715,8.38
62,"(8.88,9.38].95%",2.85243990601538,8.88
62,"(9.38,9.88].95%",3.10161341858713,9.38
62,"(9.88,10.4].95%",2.42833159425367,9.88
62,"(10.4,10.9].95%",2.77167002784689,10.4
62,"(10.9,11.4].95%",2.35148310740908,10.9
62,"(11.4,11.9].95%",1.80772964924298,11.4
62,"(11.9,12.4].95%",2.83768397984896,11.9
62,"(12.4,12.9].95%",2.48394862980672,12.4
62,"(12.9,13.4].95%",1.90090938206977,12.9
62,"(13.4,13.9].95%",1.77829912222341,13.4
62,"(13.9,14.4].95%",1.76237318677251,13.9
62,"(14.4,14.9].95%",1.85777833652888,14.4
62,"(14.9,15.4].95%",1.43864273247515,14.9
62,"(15.4,15.9].95%",1.46613711766248,15.4
62,"(15.9,16.4].95%",1.46864896866996,15.9
62,"(16.4,16.9].95%",1.29483666957859,16.4
62,"(16.9,17.4].95%",1.1495848120786,16.9
62,"(17.4,17.9].95%",0.746485092863088,17.4
63,"(1.38,1.88].95%",0.704777637151641,1.38
63,"(1.88,2.38].95%",0.693793716994904,1.88
63,"(2.38,2.88].95%",0.609778699479565,2.38
63,"(2.88,3.38].95%",0.681901470864365,2.88
63,"(3.38,3.88].95%",0.61358785008095,3.38
63,"(3.88,4.38].95%",0.668491326953788,3.88
63,"(4.38,4.88].95%",0.64259943213385,4.38
63,"(4.88,5.38].95%",1.16030409100903,4.88
63,"(5.38,5.88].95%",0.671998355865768,5.38
63,"(5.88,6.38].95%",1.11173494369486,5.88
63,"(6.38,6.88].95%",0.727871201024582,6.38
63,"(6.88,7.38].95%",0.578313625273445,6.88
63,"(7.38,7.88].95%",1.14474451305311,7.38
63,"(7.88,8.38].95%",0.844315059570205,7.88
63,"(8.38,8.88].95%",0.594591034711922,8.38
63,"(8.88,9.38].95%",0.59599496644273,8.88
63,"(9.38,9.88].95%",0.551600522920996,9.38
63,"(9.88,10.4].95%",4.59202645272094,9.88
63,"(10.4,10.9].95%",4.17154230604438,10.4
63,"(10.9,11.4].95%",3.9932021610062,10.9
63,"(11.4,11.9].95%",3.77385545549961,11.4
63,"(11.9,12.4].95%",3.13499956435287,11.9
63,"(12.4,12.9].95%",1.5873128250639,12.4
63,"(12.9,13.4].95%",3.33934969381253,12.9
63,"(13.4,13.9].95%",2.58802944297734,13.4
63,"(13.9,14.4].95%",4.30789191981193,13.9
63,"(14.4,14.9].95%",4.0135139399532,14.4
63,"(14.9,15.4].95%",2.25671360614878,14.9
63,"(15.4,15.9].95%",3.13023171590744,15.4
63,"(15.9,16.4].95%",3.4497382529875,15.9
63,"(16.4,16.9].95%",3.28223905538107,16.4
63,"(16.9,17.4].95%",3.46901715210984,16.9
63,"(17.4,17.9].95%",3.20221017622069,17.4
63,"(17.9,18.4].95%",2.80357633779655,17.9
63,"(18.4,18.9].95%",2.97683489662212,18.4
63,"(18.9,19.4].95%",2.86267115283105,18.9
63,"(19.4,19.9].95%",3.10929799649428,19.4
63,"(19.9,20.4].95%",3.12133148236843,19.9
63,"(20.4,20.9].95%",1.77503384413428,20.4
63,"(20.9,21.4].95%",1.87639004756196,20.9
63,"(21.4,21.9].95%",2.23539499801719,21.4
63,"(21.9,22.4].95%",1.4589930466093,21.9
63,"(22.4,22.9].95%",1.37492176589318,22.4
63,"(22.9,23.4].95%",1.06875067264948,22.9
63,"(23.4,23.9].95%",0.744567043010939,23.4
64,"(1.41,1.91].95%",0.856355576985533,1.41
64,"(1.91,2.41].95%",0.905685926941418,1.91
64,"(2.41,2.91].95%",0.906765331637275,2.41
64,"(2.91,3.41].95%",0.902303419279174,2.91
64,"(3.41,3.91].95%",0.84892523452684,3.41
64,"(3.91,4.41].95%",0.85003520424626,3.91
64,"(4.41,4.91].95%",0.847816190296787,4.41
64,"(4.91,5.41].95%",0.845958882156557,4.91
64,"(5.41,5.91].95%",0.843746423101679,5.41
64,"(5.91,6.41].95%",0.837098671906143,5.91
64,"(6.41,6.91].95%",0.846408159074634,6.41
64,"(6.91,7.41].95%",0.845742906004161,6.91
64,"(7.41,7.91].95%",0.839716468232957,7.41
64,"(7.91,8.41].95%",0.847777583647212,7.91
64,"(8.41,8.91].95%",0.842751023546867,8.41
64,"(8.91,9.41].95%",0.831644561168805,8.91
64,"(9.41,9.91].95%",0.853355473826045,9.41
64,"(9.91,10.4].95%",0.849623252220166,9.91
64,"(10.4,10.9].95%",0.854757163066556,10.4
64,"(10.9,11.4].95%",0.906123215488496,10.9
64,"(11.4,11.9].95%",2.3291654963957,11.4
64,"(11.9,12.4].95%",0.8891004832254,11.9
64,"(12.4,12.9].95%",1.86046942026885,12.4
64,"(12.9,13.4].95%",0.964576848077585,12.9
64,"(13.4,13.9].95%",0.996198227502698,13.4
64,"(13.9,14.4].95%",NA,13.9
64,"(14.4,14.9].95%",1.48092477844669,14.4
64,"(14.9,15.4].95%",3.16314319155983,14.9
64,"(15.4,15.9].95%",NA,15.4
64,"(15.9,16.4].95%",1.6012964271316,15.9
64,"(16.4,16.9].95%",2.14869978662049,16.4
64,"(16.9,17.4].95%",2.43119664594351,16.9
64,"(17.4,17.9].95%",1.94923140303497,17.4
64,"(17.9,18.4].95%",1.73996338330568,17.9
64,"(18.4,18.9].95%",1.62376984467246,18.4
64,"(18.9,19.4].95%",1.44862722956543,18.9
64,"(20.4,20.9].95%",NA,20.4
64,"(20.9,21.4].95%",2.20794084875858,20.9
65,"(1.37,1.87].95%",0.768056386272093,1.37
65,"(1.87,2.37].95%",0.762103667535044,1.87
65,"(2.37,2.87].95%",0.840266501867573,2.37
65,"(2.87,3.37].95%",0.807007998097991,2.87
65,"(3.37,3.87].95%",0.843785199621543,3.37
65,"(3.87,4.37].95%",0.804377449734343,3.87
65,"(4.37,4.87].95%",0.807560524057357,4.37
65,"(4.87,5.37].95%",0.837820788379684,4.87
65,"(5.37,5.87].95%",0.864396162654547,5.37
65,"(5.87,6.37].95%",0.833104987342078,5.87
65,"(6.37,6.87].95%",3.94996264075564,6.37
65,"(6.87,7.37].95%",4.1000198777785,6.87
65,"(7.37,7.87].95%",3.94153732247182,7.37
65,"(7.87,8.37].95%",3.59324489913027,7.87
65,"(8.37,8.87].95%",3.18091169797214,8.37
65,"(8.87,9.37].95%",2.41762085597755,8.87
65,"(9.37,9.87].95%",3.58803887177899,9.37
65,"(9.87,10.4].95%",3.79210339712425,9.87
65,"(10.4,10.9].95%",3.78039591764655,10.4
65,"(10.9,11.4].95%",3.61357134517624,10.9
65,"(11.4,11.9].95%",1.72207697777294,11.4
65,"(11.9,12.4].95%",3.79132679013485,11.9
65,"(12.4,12.9].95%",3.97027826692122,12.4
65,"(12.9,13.4].95%",4.05364639646759,12.9
65,"(13.4,13.9].95%",4.31745145696001,13.4
65,"(13.9,14.4].95%",3.7807749822888,13.9
65,"(14.4,14.9].95%",3.66797410019947,14.4
65,"(14.9,15.4].95%",3.6237153220776,14.9
65,"(15.4,15.9].95%",3.353994275784,15.4
65,"(15.9,16.4].95%",3.40442279444238,15.9
65,"(16.4,16.9].95%",3.43903314676608,16.4
65,"(16.9,17.4].95%",3.25215441639893,16.9
65,"(17.4,17.9].95%",2.71609753895294,17.4
65,"(17.9,18.4].95%",2.58480024894701,17.9
65,"(18.4,18.9].95%",2.86131614756231,18.4
65,"(18.9,19.4].95%",2.96175996599516,18.9
65,"(19.4,19.9].95%",2.8970645055288,19.4
65,"(19.9,20.4].95%",2.37054128848375,19.9
65,"(20.4,20.9].95%",2.19708442886338,20.4
65,"(20.9,21.4].95%",1.73261207367451,20.9
65,"(21.4,21.9].95%",1.72901738825441,21.4
65,"(21.9,22.4].95%",1.29866319869636,21.9
65,"(22.4,22.9].95%",1.19702574454485,22.4
65,"(22.9,23.4].95%",0.213903461977261,22.9
66,"(1.37,1.87].95%",0.726043618933054,1.37
66,"(1.87,2.37].95%",0.764365529670596,1.87
66,"(2.37,2.87].95%",0.673870751935445,2.37
66,"(2.87,3.37].95%",0.653533574921153,2.87
66,"(3.37,3.87].95%",0.737357587408813,3.37
66,"(3.87,4.37].95%",0.691025954662129,3.87
66,"(4.37,4.87].95%",0.588386889494187,4.37
66,"(4.87,5.37].95%",0.662165993215497,4.87
66,"(5.37,5.87].95%",0.593391928690306,5.37
66,"(5.87,6.37].95%",0.549401797739327,5.87
66,"(6.37,6.87].95%",0.587630501091767,6.37
66,"(6.87,7.37].95%",0.686006965449247,6.87
66,"(7.37,7.87].95%",1.2286008935403,7.37
66,"(7.87,8.37].95%",1.21865220956154,7.87
66,"(8.37,8.87].95%",0.847768231601065,8.37
66,"(8.87,9.37].95%",1.70331964250935,8.87
66,"(9.37,9.87].95%",1.48987318353639,9.37
66,"(9.87,10.4].95%",0.972906128886991,9.87
66,"(10.4,10.9].95%",0.769063705807308,10.4
66,"(10.9,11.4].95%",1.08478869853147,10.9
66,"(11.4,11.9].95%",1.99687902423764,11.4
66,"(11.9,12.4].95%",3.2197593078104,11.9
66,"(12.4,12.9].95%",2.95514923667715,12.4
66,"(12.9,13.4].95%",2.31871212194905,12.9
66,"(13.4,13.9].95%",2.62912856312594,13.4
66,"(13.9,14.4].95%",2.20995436035695,13.9
66,"(14.4,14.9].95%",2.31177951556806,14.4
66,"(14.9,15.4].95%",2.4365306991874,14.9
66,"(15.4,15.9].95%",2.30040777319397,15.4
66,"(15.9,16.4].95%",2.15718832615898,15.9
66,"(16.4,16.9].95%",2.24687232846475,16.4
66,"(16.9,17.4].95%",2.58223275661844,16.9
66,"(17.4,17.9].95%",1.42664837412123,17.4
66,"(17.9,18.4].95%",1.64640396007062,17.9
66,"(18.4,18.9].95%",1.61055729272453,18.4
66,"(18.9,19.4].95%",1.37320656001634,18.9
66,"(19.4,19.9].95%",1.27634202418598,19.4
66,"(19.9,20.4].95%",1.14190476996884,19.9
66,"(20.4,20.9].95%",1.27298577638099,20.4
66,"(20.9,21.4].95%",0.641663711830565,20.9
66,"(21.4,21.9].95%",0.698014330904953,21.4
67,"(1.38,1.88].95%",0.721350578494317,1.38
67,"(1.88,2.38].95%",0.610344984361254,1.88
67,"(2.38,2.88].95%",0.854521131290005,2.38
67,"(2.88,3.38].95%",0.565989705372838,2.88
67,"(3.38,3.88].95%",0.591892796253765,3.38
67,"(3.88,4.38].95%",0.775323393228937,3.88
67,"(4.38,4.88].95%",0.883590672587881,4.38
67,"(4.88,5.38].95%",1.58561083729968,4.88
67,"(5.38,5.88].95%",1.92765299837513,5.38
67,"(5.88,6.38].95%",3.23878855817694,5.88
67,"(6.38,6.88].95%",0.832581822736174,6.38
67,"(6.88,7.38].95%",1.26957441203842,6.88
67,"(7.38,7.88].95%",0.804177595681574,7.38
67,"(7.88,8.38].95%",1.25766187199153,7.88
67,"(8.38,8.88].95%",1.51088816384126,8.38
67,"(8.88,9.38].95%",1.90912459933824,8.88
67,"(9.38,9.88].95%",2.77255471719828,9.38
67,"(9.88,10.4].95%",3.53109147131151,9.88
67,"(10.4,10.9].95%",4.17772592321513,10.4
67,"(10.9,11.4].95%",3.35634851400593,10.9
67,"(11.4,11.9].95%",3.43891757888857,11.4
67,"(11.9,12.4].95%",3.48681312103616,11.9
67,"(12.4,12.9].95%",4.06219099550404,12.4
67,"(12.9,13.4].95%",3.03263777193361,12.9
67,"(13.4,13.9].95%",3.22454073893713,13.4
67,"(13.9,14.4].95%",3.0681644349448,13.9
67,"(14.4,14.9].95%",2.79463199653488,14.4
67,"(14.9,15.4].95%",2.86412767615699,14.9
67,"(15.4,15.9].95%",4.21706237101072,15.4
67,"(15.9,16.4].95%",3.9136534590211,15.9
67,"(16.4,16.9].95%",2.75452856786497,16.4
67,"(16.9,17.4].95%",2.66246063257241,16.9
67,"(17.4,17.9].95%",2.22309854921712,17.4
67,"(17.9,18.4].95%",2.00956644981942,17.9
67,"(18.4,18.9].95%",2.04485745988112,18.4
67,"(18.9,19.4].95%",1.02852318774903,18.9
67,"(19.4,19.9].95%",0.889220655721592,19.4
67,"(19.9,20.4].95%",0.843924316363539,19.9
67,"(20.4,20.9].95%",0.752386309955113,20.4
67,"(20.9,21.4].95%",1.0730337720826,20.9
68,"(1.4,1.9].95%",2.85978996000496,NA
68,"(1.9,2.4].95%",2.86416619808308,NA
68,"(2.4,2.9].95%",2.86807468362342,NA
68,"(2.9,3.4].95%",2.85913473673566,NA
68,"(3.4,3.9].95%",2.91675205334671,NA
68,"(3.9,4.4].95%",2.89336021323098,NA
68,"(4.4,4.9].95%",2.87736824223805,NA
68,"(4.9,5.4].95%",2.87097575513685,NA
68,"(5.4,5.9].95%",2.86865515476521,NA
68,"(5.9,6.4].95%",2.88128141384909,NA
68,"(6.4,6.9].95%",2.87412028100396,NA
68,"(6.9,7.4].95%",2.85212073692133,NA
68,"(7.4,7.9].95%",2.93107872357305,NA
68,"(7.9,8.4].95%",1.57744570828116,NA
68,"(8.4,8.9].95%",2.89750760041794,NA
68,"(8.9,9.4].95%",2.91200745592085,NA
68,"(9.4,9.9].95%",1.61559908799914,NA
68,"(9.9,10.4].95%",2.89961946318573,NA
68,"(10.4,10.9].95%",1.62401748777081,10.4
68,"(10.9,11.4].95%",1.63665298735278,10.9
68,"(11.4,11.9].95%",1.66608776152051,11.4
68,"(11.9,12.4].95%",2.94777560459393,11.9
68,"(12.4,12.9].95%",1.62646262205222,12.4
68,"(12.9,13.4].95%",2.18318094611617,12.9
68,"(13.4,13.9].95%",2.59572259581858,13.4
68,"(13.9,14.4].95%",2.74097008352802,13.9
68,"(14.4,14.9].95%",1.06369648870864,14.4
68,"(14.9,15.4].95%",1.12453239880288,14.9
68,"(15.4,15.9].95%",1.12440706117716,15.4
68,"(16.4,16.9].95%",1.0015220654276,16.4
68,"(16.9,17.4].95%",1.51090479107449,16.9
68,"(17.4,17.9].95%",1.48842212726673,17.4
68,"(17.9,18.4].95%",1.75409662176095,17.9
68,"(18.4,18.9].95%",1.41717558079842,18.4
68,"(18.9,19.4].95%",1.69096860534841,18.9
68,"(19.4,19.9].95%",1.84162311437698,19.4
68,"(19.9,20.4].95%",0.841377254829995,19.9
68,"(20.4,20.9].95%",1.03758741294619,20.4
68,"(20.9,21.4].95%",1.04629378835339,20.9
68,"(21.4,21.9].95%",0.864958981868918,21.4
68,"(21.9,22.4].95%",0.817643086897028,21.9
68,"(22.4,22.9].95%",0.364447601640602,22.4
69,"(1.93,2.43].95%",NA,1.93
69,"(2.43,2.93].95%",NA,2.43
69,"(2.93,3.43].95%",NA,2.93
69,"(3.43,3.93].95%",0.789878865602512,3.43
69,"(3.93,4.43].95%",0.770693219670897,3.93
69,"(4.43,4.93].95%",0.762466157796882,4.43
69,"(4.93,5.43].95%",0.746021447436985,4.93
69,"(5.43,5.93].95%",0.746153710791525,5.43
69,"(5.93,6.43].95%",0.741130499180549,5.93
69,"(6.43,6.93].95%",0.738094346830735,6.43
69,"(6.93,7.43].95%",0.728640617426965,6.93
69,"(7.43,7.93].95%",0.729497359664625,7.43
69,"(7.93,8.43].95%",0.694421740036592,7.93
69,"(8.43,8.93].95%",0.712914413586705,8.43
69,"(8.93,9.43].95%",0.687431581723528,8.93
69,"(9.43,9.93].95%",2.59130908331348,9.43
69,"(9.93,10.4].95%",1.43893648423555,9.93
69,"(10.4,10.9].95%",0.677784852046209,10.4
69,"(10.9,11.4].95%",1.62305674555987,10.9
69,"(11.4,11.9].95%",0.62747120602655,11.4
69,"(11.9,12.4].95%",2.02996026696424,11.9
69,"(12.9,13.4].95%",2.54444961983074,12.9
69,"(14.4,14.9].95%",3.07348295659891,14.4
69,"(14.9,15.4].95%",2.30222844151508,14.9
69,"(15.4,15.9].95%",NA,15.4
69,"(15.9,16.4].95%",2.22652802132082,15.9
69,"(16.4,16.9].95%",2.29643979442505,16.4
69,"(16.9,17.4].95%",2.16833050096398,16.9
69,"(17.4,17.9].95%",NA,17.4
69,"(17.9,18.4].95%",1.97940140956592,17.9
69,"(18.4,18.9].95%",1.70052575443595,18.4
70,"(2.19,2.69].95%",1.34895690103519,2.19
70,"(2.69,3.19].95%",1.3072181068174,2.69
70,"(3.19,3.69].95%",1.21555330697593,3.19
70,"(3.69,4.19].95%",1.14974643574758,3.69
70,"(4.19,4.69].95%",1.1487736342084,4.19
70,"(5.19,5.69].95%",1.0579672449885,5.19
70,"(5.69,6.19].95%",0.954762128667607,5.69
70,"(6.19,6.69].95%",0.894263877262271,6.19
70,"(6.69,7.19].95%",0.913639993613811,6.69
70,"(9.19,9.69].95%",NA,9.19
70,"(10.7,11.2].95%",1.42008010453206,10.7
70,"(13.7,14.2].95%",NA,13.7
70,"(14.7,15.2].95%",NA,14.7
70,"(15.7,16.2].95%",NA,15.7
70,"(16.7,17.2].95%",NA,16.7
70,"(17.2,17.7].95%",1.2828029499719,17.2
70,"(17.7,18.2].95%",1.24927495247694,17.7
71,"(1.39,1.89].95%",2.06267867031726,1.39
71,"(1.89,2.39].95%",1.97758099187839,1.89
71,"(2.39,2.89].95%",1.97092810326099,2.39
71,"(2.89,3.39].95%",2.00968194096515,2.89
71,"(3.39,3.89].95%",2.00364514773195,3.39
71,"(3.89,4.39].95%",1.99287388092818,3.89
71,"(4.39,4.89].95%",5.06451668312562,4.39
71,"(4.89,5.39].95%",5.46706214228453,4.89
71,"(5.39,5.89].95%",5.47903620881477,5.39
71,"(5.89,6.39].95%",5.5223418469076,5.89
71,"(6.39,6.89].95%",5.13490290986481,6.39
71,"(6.89,7.39].95%",1.77728066271457,6.89
71,"(7.39,7.89].95%",2.03458079346464,7.39
71,"(7.89,8.39].95%",1.80399736646191,7.89
71,"(8.39,8.89].95%",1.88583554696335,8.39
71,"(8.89,9.39].95%",1.88652703846699,8.89
71,"(9.39,9.89].95%",5.36692157956368,9.39
71,"(9.89,10.4].95%",5.61639667555816,9.89
71,"(10.4,10.9].95%",5.5773506632216,10.4
71,"(10.9,11.4].95%",5.42102632936031,10.9
71,"(11.4,11.9].95%",3.74859787824656,11.4
71,"(11.9,12.4].95%",NA,11.9
71,"(12.4,12.9].95%",4.83369918553912,12.4
71,"(12.9,13.4].95%",1.68643200896688,12.9
71,"(13.4,13.9].95%",1.91306171932613,13.4
71,"(13.9,14.4].95%",1.48183702934887,13.9
71,"(14.4,14.9].95%",1.18665873836961,14.4
71,"(14.9,15.4].95%",5.18880519804765,14.9
71,"(15.4,15.9].95%",5.35468629700251,15.4
71,"(15.9,16.4].95%",5.56458178325259,15.9
71,"(16.4,16.9].95%",6.19907023721505,16.4
71,"(16.9,17.4].95%",3.52043854280842,16.9
72,"(1.37,1.87].95%",0.586531287794195,1.37
72,"(1.87,2.37].95%",0.704660979577992,1.87
72,"(2.37,2.87].95%",0.611189776036872,2.37
72,"(2.87,3.37].95%",0.584512266893057,2.87
72,"(3.37,3.87].95%",0.720310521377341,3.37
72,"(3.87,4.37].95%",0.896255389046419,3.87
72,"(4.37,4.87].95%",0.571138998426907,4.37
72,"(4.87,5.37].95%",0.556645779297406,4.87
72,"(5.37,5.87].95%",0.549907950047481,5.37
72,"(5.87,6.37].95%",0.713820891805099,5.87
72,"(6.37,6.87].95%",0.50889081120516,6.37
72,"(6.87,7.37].95%",0.512848337304768,6.87
72,"(7.37,7.87].95%",0.775441726667123,7.37
72,"(7.87,8.37].95%",1.11085630794144,7.87
72,"(8.37,8.87].95%",0.705306650883618,8.37
72,"(8.87,9.37].95%",0.727807535978183,8.87
72,"(9.37,9.87].95%",1.0131289301309,9.37
72,"(9.87,10.4].95%",0.939091437859999,9.87
72,"(10.4,10.9].95%",0.970560983854774,10.4
72,"(10.9,11.4].95%",0.708699050573103,10.9
72,"(11.4,11.9].95%",1.89666629297032,11.4
72,"(11.9,12.4].95%",1.23042273071659,11.9
72,"(12.4,12.9].95%",2.98655196431922,12.4
72,"(12.9,13.4].95%",2.50320394589985,12.9
72,"(13.4,13.9].95%",1.86083084213733,13.4
72,"(13.9,14.4].95%",2.49690284688908,13.9
72,"(14.4,14.9].95%",2.66951651467034,14.4
72,"(14.9,15.4].95%",1.80407712740957,14.9
72,"(15.4,15.9].95%",1.6518924688937,15.4
72,"(15.9,16.4].95%",2.17533398163044,15.9
72,"(16.4,16.9].95%",2.40886587407786,16.4
72,"(16.9,17.4].95%",2.09685670955555,16.9
72,"(17.4,17.9].95%",2.27484978038866,17.4
72,"(17.9,18.4].95%",2.34659282196583,17.9
72,"(18.4,18.9].95%",2.33197447002476,18.4
72,"(18.9,19.4].95%",1.59697567386162,18.9
